ListingId;Feature
8c8b04f1-589d-4bc3-b6aa-d3bee6eed0e4;Aussicht
8c8b04f1-589d-4bc3-b6aa-d3bee6eed0e4;Garage
8c8b04f1-589d-4bc3-b6aa-d3bee6eed0e4;Lift
43583ff2-a6af-4062-9f39-f8c09156377d;Balkon / Terrasse
43583ff2-a6af-4062-9f39-f8c09156377d;Aussicht
fa0c3492-829a-416d-b294-de78b2f6298d;Haustiere erlaubt
fa0c3492-829a-416d-b294-de78b2f6298d;Balkon / Terrasse
fa0c3492-829a-416d-b294-de78b2f6298d;Kinderfreundlich
fa0c3492-829a-416d-b294-de78b2f6298d;Parkplatz
fa0c3492-829a-416d-b294-de78b2f6298d;Lift
59035249-1b85-49f0-9ea2-316f58a85aef;Haustiere erlaubt
59035249-1b85-49f0-9ea2-316f58a85aef;Balkon / Terrasse
59035249-1b85-49f0-9ea2-316f58a85aef;Kinderfreundlich
59035249-1b85-49f0-9ea2-316f58a85aef;Parkplatz
59035249-1b85-49f0-9ea2-316f58a85aef;Lift
58428a09-d472-4aaf-aa65-a5eb48f24acb;Balkon / Terrasse
58428a09-d472-4aaf-aa65-a5eb48f24acb;Aussicht
58428a09-d472-4aaf-aa65-a5eb48f24acb;Rollstuhlgängig
58428a09-d472-4aaf-aa65-a5eb48f24acb;Lift
58428a09-d472-4aaf-aa65-a5eb48f24acb;Stromanschluss
58428a09-d472-4aaf-aa65-a5eb48f24acb;Wasseranschluss
58428a09-d472-4aaf-aa65-a5eb48f24acb;Abwasseranschluss
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Balkon / Terrasse
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Aussicht
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Lift
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Stromanschluss
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Wasseranschluss
205b2501-61a0-4af6-9146-49e1b2d8fbf1;Abwasseranschluss
ce20b3e9-9385-4b52-a355-553938df5675;Kabel-TV
ce20b3e9-9385-4b52-a355-553938df5675;Parkplatz
ce20b3e9-9385-4b52-a355-553938df5675;Lift
e23596cf-72d6-4d31-b7e4-54e900981c83;Kabel-TV
e23596cf-72d6-4d31-b7e4-54e900981c83;Parkplatz
e23596cf-72d6-4d31-b7e4-54e900981c83;Lift
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Haustiere erlaubt
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Balkon / Terrasse
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Kabel-TV
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Aussicht
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Kinderfreundlich
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Parkplatz
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Garage
26e48b81-7fbd-4569-bbe6-e7e54dc4d51d;Lift
303d6afb-43b2-4e19-aaa3-581fcd598b3b;Lift
107c7125-ef87-4245-bc35-ebc0f310c2ed;Balkon / Terrasse
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Haustiere erlaubt
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Balkon / Terrasse
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Kabel-TV
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Cheminée
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Kinderfreundlich
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Parkplatz
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Garage
050386ef-6fd2-4a8f-9a23-2ae0fe6b1ee7;Lift
658199da-62fe-4435-a9e2-846a9a236a3d;Kabel-TV
658199da-62fe-4435-a9e2-846a9a236a3d;Lift
7afdf85f-d5bc-4e92-b7a1-67257b51ba31;Haustiere erlaubt
7afdf85f-d5bc-4e92-b7a1-67257b51ba31;Balkon / Terrasse
7afdf85f-d5bc-4e92-b7a1-67257b51ba31;Kabel-TV
7afdf85f-d5bc-4e92-b7a1-67257b51ba31;Kinderfreundlich
7afdf85f-d5bc-4e92-b7a1-67257b51ba31;Parkplatz
1f696198-4256-422a-b307-7e1f4dc96d63;Kabel-TV
1f696198-4256-422a-b307-7e1f4dc96d63;Parkplatz
1f696198-4256-422a-b307-7e1f4dc96d63;Garage
1f696198-4256-422a-b307-7e1f4dc96d63;Lift
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Balkon / Terrasse
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Reduit
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Geschirrspüler
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Waschmaschine
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Cheminée
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Aussicht
19b8b8ec-c657-40ad-80d3-bb5b19163f65;Altbau
961ceadd-448c-4f13-9aba-f87209059650;Balkon / Terrasse
961ceadd-448c-4f13-9aba-f87209059650;Reduit
961ceadd-448c-4f13-9aba-f87209059650;Geschirrspüler
961ceadd-448c-4f13-9aba-f87209059650;Waschmaschine
961ceadd-448c-4f13-9aba-f87209059650;Cheminée
961ceadd-448c-4f13-9aba-f87209059650;Aussicht
961ceadd-448c-4f13-9aba-f87209059650;Altbau
6f2509b1-535b-4e66-8cac-edffcb2924e8;Balkon / Terrasse
6f2509b1-535b-4e66-8cac-edffcb2924e8;Keller
6f2509b1-535b-4e66-8cac-edffcb2924e8;Geschirrspüler
6f2509b1-535b-4e66-8cac-edffcb2924e8;Waschmaschine
6f2509b1-535b-4e66-8cac-edffcb2924e8;Tumbler
6f2509b1-535b-4e66-8cac-edffcb2924e8;Kinderfreundlich
6f2509b1-535b-4e66-8cac-edffcb2924e8;Spielplatz
6f2509b1-535b-4e66-8cac-edffcb2924e8;Garage
6f2509b1-535b-4e66-8cac-edffcb2924e8;Lift
58249260-d152-4409-94f5-e22a7ebcdd59;Haustiere erlaubt
58249260-d152-4409-94f5-e22a7ebcdd59;Kabel-TV
58249260-d152-4409-94f5-e22a7ebcdd59;Kinderfreundlich
58249260-d152-4409-94f5-e22a7ebcdd59;Parkplatz
58249260-d152-4409-94f5-e22a7ebcdd59;Garage
58249260-d152-4409-94f5-e22a7ebcdd59;Lift
58249260-d152-4409-94f5-e22a7ebcdd59;Altbau
1c68ae6f-7392-41f8-b011-b849adfea3e1;Balkon / Terrasse
1c68ae6f-7392-41f8-b011-b849adfea3e1;Aussicht
1c68ae6f-7392-41f8-b011-b849adfea3e1;Kinderfreundlich
1c68ae6f-7392-41f8-b011-b849adfea3e1;Lift
8fcdf271-d45b-4bbc-9227-b3e35791e3a8;Balkon / Terrasse
8fcdf271-d45b-4bbc-9227-b3e35791e3a8;Rollstuhlgängig
8fcdf271-d45b-4bbc-9227-b3e35791e3a8;Kinderfreundlich
8fcdf271-d45b-4bbc-9227-b3e35791e3a8;Parkplatz
8fcdf271-d45b-4bbc-9227-b3e35791e3a8;Lift
bd9cb246-08b2-4561-9646-44117df9af07;Balkon / Terrasse
bd9cb246-08b2-4561-9646-44117df9af07;Aussicht
bd9cb246-08b2-4561-9646-44117df9af07;Kinderfreundlich
4b878efb-a131-45dd-b0ad-5506fc96a165;Balkon / Terrasse
4b878efb-a131-45dd-b0ad-5506fc96a165;Aussicht
4b878efb-a131-45dd-b0ad-5506fc96a165;Kinderfreundlich
4b878efb-a131-45dd-b0ad-5506fc96a165;Parkplatz
4b878efb-a131-45dd-b0ad-5506fc96a165;Lift
15bd6248-cdea-4a0f-8d59-279cd32b0480;Balkon / Terrasse
15bd6248-cdea-4a0f-8d59-279cd32b0480;Kinderfreundlich
15bd6248-cdea-4a0f-8d59-279cd32b0480;Lift
1251d264-a14b-46ee-bdc2-4d8df3ad1240;Balkon / Terrasse
1251d264-a14b-46ee-bdc2-4d8df3ad1240;Aussicht
1251d264-a14b-46ee-bdc2-4d8df3ad1240;Rollstuhlgängig
1251d264-a14b-46ee-bdc2-4d8df3ad1240;Kinderfreundlich
1251d264-a14b-46ee-bdc2-4d8df3ad1240;Lift
588cf817-5122-459e-b055-c6934dec0c81;Haustiere erlaubt
588cf817-5122-459e-b055-c6934dec0c81;Balkon / Terrasse
588cf817-5122-459e-b055-c6934dec0c81;Aussicht
588cf817-5122-459e-b055-c6934dec0c81;Kinderfreundlich
588cf817-5122-459e-b055-c6934dec0c81;Garage
588cf817-5122-459e-b055-c6934dec0c81;Lift
b0a3e866-0335-4ed8-918c-fecbdfc3e602;Haustiere erlaubt
b0a3e866-0335-4ed8-918c-fecbdfc3e602;Kabel-TV
b0a3e866-0335-4ed8-918c-fecbdfc3e602;Parkplatz
b0a3e866-0335-4ed8-918c-fecbdfc3e602;Garage
b0a3e866-0335-4ed8-918c-fecbdfc3e602;Lift
05e06af5-fe19-4739-9147-1d9539ffebdb;Balkon / Terrasse
05e06af5-fe19-4739-9147-1d9539ffebdb;Rollstuhlgängig
05e06af5-fe19-4739-9147-1d9539ffebdb;Kinderfreundlich
05e06af5-fe19-4739-9147-1d9539ffebdb;Lift
e789290a-ca29-4b7d-93c8-bb45722f5b62;Haustiere erlaubt
e789290a-ca29-4b7d-93c8-bb45722f5b62;Kabel-TV
e789290a-ca29-4b7d-93c8-bb45722f5b62;Kinderfreundlich
e789290a-ca29-4b7d-93c8-bb45722f5b62;Garage
e789290a-ca29-4b7d-93c8-bb45722f5b62;Lift
e789290a-ca29-4b7d-93c8-bb45722f5b62;Altbau
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Kabel-TV
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Kinderfreundlich
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Parkplatz
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Garage
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Lift
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Neubau
0a7ca7df-e76f-41bf-8b00-7df57126dedb;Gedeckt
aa94133d-e7b6-4b4a-a5bf-cc6103c23cfc;Haustiere erlaubt
aa94133d-e7b6-4b4a-a5bf-cc6103c23cfc;Kinderfreundlich
aa94133d-e7b6-4b4a-a5bf-cc6103c23cfc;Parkplatz
aa94133d-e7b6-4b4a-a5bf-cc6103c23cfc;Garage
aa94133d-e7b6-4b4a-a5bf-cc6103c23cfc;Lift
6407944f-472f-4293-b008-5db568dceaa9;Balkon / Terrasse
6407944f-472f-4293-b008-5db568dceaa9;Garage
6407944f-472f-4293-b008-5db568dceaa9;Lift
a1ae0bde-6880-4ca2-9740-ee557229ab76;Balkon / Terrasse
a1ae0bde-6880-4ca2-9740-ee557229ab76;Cheminée
a1ae0bde-6880-4ca2-9740-ee557229ab76;Rollstuhlgängig
a1ae0bde-6880-4ca2-9740-ee557229ab76;Kinderfreundlich
a1ae0bde-6880-4ca2-9740-ee557229ab76;Garage
45752a4f-8ca3-404b-acb5-f50a3ca214d5;Aussicht
45752a4f-8ca3-404b-acb5-f50a3ca214d5;Lift
45752a4f-8ca3-404b-acb5-f50a3ca214d5;Stromanschluss
45752a4f-8ca3-404b-acb5-f50a3ca214d5;Wasseranschluss
45752a4f-8ca3-404b-acb5-f50a3ca214d5;Abwasseranschluss
388b98e9-85ae-4f57-997e-c71d3a20c436;Haustiere erlaubt
388b98e9-85ae-4f57-997e-c71d3a20c436;Kabel-TV
388b98e9-85ae-4f57-997e-c71d3a20c436;Garage
388b98e9-85ae-4f57-997e-c71d3a20c436;Lift
d9164127-d41a-4506-8ccb-61982c2375e8;Haustiere erlaubt
d9164127-d41a-4506-8ccb-61982c2375e8;Balkon / Terrasse
d9164127-d41a-4506-8ccb-61982c2375e8;Kabel-TV
d9164127-d41a-4506-8ccb-61982c2375e8;Aussicht
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Balkon / Terrasse
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Keller
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Geschirrspüler
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Waschmaschine
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Tumbler
5902aa81-ef3f-40ab-be0e-9cff3afedc23;Aussicht
8e0a58fd-ca34-4998-aab3-9450d84d3dca;Lift
9a786d8a-562f-4fe6-bfd0-b5584dff7ada;Balkon / Terrasse
9a786d8a-562f-4fe6-bfd0-b5584dff7ada;Aussicht
9a786d8a-562f-4fe6-bfd0-b5584dff7ada;Lift
3fd0e2da-34de-4d68-83bb-28915b6c8bcc;Haustiere erlaubt
3fd0e2da-34de-4d68-83bb-28915b6c8bcc;Kabel-TV
3fd0e2da-34de-4d68-83bb-28915b6c8bcc;Kinderfreundlich
3db6469e-4288-4a7f-9b22-48ca4b09f139;Haustiere erlaubt
3db6469e-4288-4a7f-9b22-48ca4b09f139;Balkon / Terrasse
3db6469e-4288-4a7f-9b22-48ca4b09f139;Aussicht
3db6469e-4288-4a7f-9b22-48ca4b09f139;Rollstuhlgängig
3db6469e-4288-4a7f-9b22-48ca4b09f139;Parkplatz
3db6469e-4288-4a7f-9b22-48ca4b09f139;Lift
4c05e1c8-6577-42c3-b549-5e157752d5c2;Kabel-TV
4c05e1c8-6577-42c3-b549-5e157752d5c2;Parkplatz
4c05e1c8-6577-42c3-b549-5e157752d5c2;Garage
4c05e1c8-6577-42c3-b549-5e157752d5c2;Lift
95d04632-6555-4eba-b5c2-38130f8cb7b6;Balkon / Terrasse
95d04632-6555-4eba-b5c2-38130f8cb7b6;Kinderfreundlich
95d04632-6555-4eba-b5c2-38130f8cb7b6;Lift
67800c43-a99e-456d-a7ba-522712305bff;Balkon / Terrasse
67800c43-a99e-456d-a7ba-522712305bff;Aussicht
67800c43-a99e-456d-a7ba-522712305bff;Rollstuhlgängig
67800c43-a99e-456d-a7ba-522712305bff;Kinderfreundlich
67800c43-a99e-456d-a7ba-522712305bff;Lift
148a132d-bef6-425c-84eb-53f127bdd355;Haustiere erlaubt
148a132d-bef6-425c-84eb-53f127bdd355;Balkon / Terrasse
148a132d-bef6-425c-84eb-53f127bdd355;Rollstuhlgängig
148a132d-bef6-425c-84eb-53f127bdd355;Kinderfreundlich
148a132d-bef6-425c-84eb-53f127bdd355;Lift
e95c67e8-fb8c-498c-9479-cad939b0c70c;Balkon / Terrasse
e95c67e8-fb8c-498c-9479-cad939b0c70c;Aussicht
e95c67e8-fb8c-498c-9479-cad939b0c70c;Kinderfreundlich
e95c67e8-fb8c-498c-9479-cad939b0c70c;Parkplatz
8b49cc99-cfa6-4013-9022-8b2ac002e631;Balkon / Terrasse
8b49cc99-cfa6-4013-9022-8b2ac002e631;Kinderfreundlich
8b49cc99-cfa6-4013-9022-8b2ac002e631;Parkplatz
d9acb257-5020-40f2-bcf5-6d4257d6dd68;Balkon / Terrasse
d9acb257-5020-40f2-bcf5-6d4257d6dd68;Rollstuhlgängig
d9acb257-5020-40f2-bcf5-6d4257d6dd68;Kinderfreundlich
d9acb257-5020-40f2-bcf5-6d4257d6dd68;Lift
4c552184-2ec0-4111-b71b-02bf4be74cc0;Balkon / Terrasse
4c552184-2ec0-4111-b71b-02bf4be74cc0;Rollstuhlgängig
4c552184-2ec0-4111-b71b-02bf4be74cc0;Kinderfreundlich
4c552184-2ec0-4111-b71b-02bf4be74cc0;Lift
c9db8c27-4269-44e3-b083-4749b80073ec;Parkplatz
598feb43-3dba-499e-bc20-790faf4285ba;Haustiere erlaubt
598feb43-3dba-499e-bc20-790faf4285ba;Balkon / Terrasse
598feb43-3dba-499e-bc20-790faf4285ba;Keller
598feb43-3dba-499e-bc20-790faf4285ba;Kabel-TV
598feb43-3dba-499e-bc20-790faf4285ba;Rollstuhlgängig
598feb43-3dba-499e-bc20-790faf4285ba;Ruhige Lage
598feb43-3dba-499e-bc20-790faf4285ba;Parkplatz
598feb43-3dba-499e-bc20-790faf4285ba;Lift
598feb43-3dba-499e-bc20-790faf4285ba;Stromanschluss
598feb43-3dba-499e-bc20-790faf4285ba;Wasseranschluss
598feb43-3dba-499e-bc20-790faf4285ba;Abwasseranschluss
c39f64e0-bfde-4224-806c-3cf7d9262000;Balkon / Terrasse
c39f64e0-bfde-4224-806c-3cf7d9262000;Aussicht
c39f64e0-bfde-4224-806c-3cf7d9262000;Kinderfreundlich
c39f64e0-bfde-4224-806c-3cf7d9262000;Parkplatz
c39f64e0-bfde-4224-806c-3cf7d9262000;Lift
f65ca5a7-bf3e-429a-a05a-ad95d9e3cd59;Haustiere erlaubt
f65ca5a7-bf3e-429a-a05a-ad95d9e3cd59;Kabel-TV
f65ca5a7-bf3e-429a-a05a-ad95d9e3cd59;Parkplatz
f65ca5a7-bf3e-429a-a05a-ad95d9e3cd59;Garage
f65ca5a7-bf3e-429a-a05a-ad95d9e3cd59;Lift
f0fccff9-6946-4a8a-9fdf-1cf598824ffb;Balkon / Terrasse
f0fccff9-6946-4a8a-9fdf-1cf598824ffb;Geschirrspüler
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Haustiere erlaubt
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Kabel-TV
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Kinderfreundlich
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Parkplatz
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Lift
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Altbau
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Stromanschluss
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Wasseranschluss
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Abwasseranschluss
5a4c3bb4-d9d8-44dd-b3dc-2a7987384b8c;Gedeckt
2efd8d5a-0634-4f17-8015-a81f155c06dd;Balkon / Terrasse
2efd8d5a-0634-4f17-8015-a81f155c06dd;Kabel-TV
2efd8d5a-0634-4f17-8015-a81f155c06dd;Kinderfreundlich
2efd8d5a-0634-4f17-8015-a81f155c06dd;Parkplatz
2efd8d5a-0634-4f17-8015-a81f155c06dd;Lift
2efd8d5a-0634-4f17-8015-a81f155c06dd;Stromanschluss
2efd8d5a-0634-4f17-8015-a81f155c06dd;Gasanschluss
ffe5d344-6fe1-459f-b0a1-8b1384aa1f33;Balkon / Terrasse
ffe5d344-6fe1-459f-b0a1-8b1384aa1f33;Keller
ffe5d344-6fe1-459f-b0a1-8b1384aa1f33;Geschirrspüler
ffe5d344-6fe1-459f-b0a1-8b1384aa1f33;Parkplatz
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Haustiere erlaubt
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Kabel-TV
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Kinderfreundlich
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Parkplatz
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Garage
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Lift
fb86b927-7a3a-43e0-8fd9-b55fdfc88fd6;Altbau
afd83c89-933b-49c1-9a8b-5a296bb158c5;Haustiere erlaubt
afd83c89-933b-49c1-9a8b-5a296bb158c5;Balkon / Terrasse
afd83c89-933b-49c1-9a8b-5a296bb158c5;Kabel-TV
afd83c89-933b-49c1-9a8b-5a296bb158c5;Kinderfreundlich
afd83c89-933b-49c1-9a8b-5a296bb158c5;Parkplatz
afd83c89-933b-49c1-9a8b-5a296bb158c5;Lift
afd83c89-933b-49c1-9a8b-5a296bb158c5;Altbau
afd83c89-933b-49c1-9a8b-5a296bb158c5;Stromanschluss
afd83c89-933b-49c1-9a8b-5a296bb158c5;Wasseranschluss
afd83c89-933b-49c1-9a8b-5a296bb158c5;Abwasseranschluss
668f0152-0833-42b0-ac65-bb669a7328c8;Haustiere erlaubt
668f0152-0833-42b0-ac65-bb669a7328c8;Balkon / Terrasse
668f0152-0833-42b0-ac65-bb669a7328c8;Aussicht
668f0152-0833-42b0-ac65-bb669a7328c8;Kinderfreundlich
668f0152-0833-42b0-ac65-bb669a7328c8;Parkplatz
668f0152-0833-42b0-ac65-bb669a7328c8;Garage
a2f87b0c-978b-4b0e-84b0-a37ae5da9904;Balkon / Terrasse
a2f87b0c-978b-4b0e-84b0-a37ae5da9904;Aussicht
a2f87b0c-978b-4b0e-84b0-a37ae5da9904;Kinderfreundlich
a2f87b0c-978b-4b0e-84b0-a37ae5da9904;Parkplatz
a2f87b0c-978b-4b0e-84b0-a37ae5da9904;Lift
dc521ba7-eecc-400f-9b66-7f7b437c0c37;Balkon / Terrasse
dc521ba7-eecc-400f-9b66-7f7b437c0c37;Rollstuhlgängig
dc521ba7-eecc-400f-9b66-7f7b437c0c37;Kinderfreundlich
dc521ba7-eecc-400f-9b66-7f7b437c0c37;Lift
623df79e-f82a-42c1-8d15-cd30b07d4633;Haustiere erlaubt
623df79e-f82a-42c1-8d15-cd30b07d4633;Balkon / Terrasse
623df79e-f82a-42c1-8d15-cd30b07d4633;Keller
623df79e-f82a-42c1-8d15-cd30b07d4633;Estrich
623df79e-f82a-42c1-8d15-cd30b07d4633;Geschirrspüler
623df79e-f82a-42c1-8d15-cd30b07d4633;Kabel-TV
623df79e-f82a-42c1-8d15-cd30b07d4633;Cheminée
623df79e-f82a-42c1-8d15-cd30b07d4633;Parkplatz
623df79e-f82a-42c1-8d15-cd30b07d4633;Garage
174b5224-7327-497f-a254-5a5803a80c26;Haustiere erlaubt
174b5224-7327-497f-a254-5a5803a80c26;Balkon / Terrasse
174b5224-7327-497f-a254-5a5803a80c26;Keller
174b5224-7327-497f-a254-5a5803a80c26;Estrich
174b5224-7327-497f-a254-5a5803a80c26;Reduit
174b5224-7327-497f-a254-5a5803a80c26;Geschirrspüler
174b5224-7327-497f-a254-5a5803a80c26;Waschmaschine
174b5224-7327-497f-a254-5a5803a80c26;Kabel-TV
174b5224-7327-497f-a254-5a5803a80c26;Aussicht
174b5224-7327-497f-a254-5a5803a80c26;Rollstuhlgängig
174b5224-7327-497f-a254-5a5803a80c26;Kinderfreundlich
174b5224-7327-497f-a254-5a5803a80c26;Spielplatz
174b5224-7327-497f-a254-5a5803a80c26;Parkplatz
174b5224-7327-497f-a254-5a5803a80c26;Garage
174b5224-7327-497f-a254-5a5803a80c26;Lift
174b5224-7327-497f-a254-5a5803a80c26;In Wohngemeinschaft
45a09e23-e407-4f9f-9fae-11491938b094;Haustiere erlaubt
45a09e23-e407-4f9f-9fae-11491938b094;Balkon / Terrasse
45a09e23-e407-4f9f-9fae-11491938b094;Kabel-TV
45a09e23-e407-4f9f-9fae-11491938b094;Parkplatz
45a09e23-e407-4f9f-9fae-11491938b094;Lift
45a09e23-e407-4f9f-9fae-11491938b094;Altbau
45a09e23-e407-4f9f-9fae-11491938b094;Gedeckt
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Haustiere erlaubt
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Balkon / Terrasse
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Kabel-TV
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Parkplatz
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Lift
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Altbau
9cbba373-11a4-459f-8c24-4ac2ce5e9154;Gedeckt
9b5ffab1-541f-4bbb-a2df-49f64655638a;Balkon / Terrasse
9b5ffab1-541f-4bbb-a2df-49f64655638a;Keller
9b5ffab1-541f-4bbb-a2df-49f64655638a;Estrich
9b5ffab1-541f-4bbb-a2df-49f64655638a;Hochparterre
8feb474c-391e-4b0d-ba7e-9e2ff5efb0e3;Balkon / Terrasse
8feb474c-391e-4b0d-ba7e-9e2ff5efb0e3;Rollstuhlgängig
8feb474c-391e-4b0d-ba7e-9e2ff5efb0e3;Lift
ab4de9eb-2d9e-4343-a2d9-cef4bb9f94d7;Keller
ab4de9eb-2d9e-4343-a2d9-cef4bb9f94d7;Geschirrspüler
ab4de9eb-2d9e-4343-a2d9-cef4bb9f94d7;Cheminée
ab4de9eb-2d9e-4343-a2d9-cef4bb9f94d7;Parkplatz
54afbfc5-68a2-4d02-a797-ebc82d70245d;Haustiere erlaubt
54afbfc5-68a2-4d02-a797-ebc82d70245d;Kabel-TV
54afbfc5-68a2-4d02-a797-ebc82d70245d;Kinderfreundlich
54afbfc5-68a2-4d02-a797-ebc82d70245d;Parkplatz
54afbfc5-68a2-4d02-a797-ebc82d70245d;Altbau
8134b42b-1679-49f3-ae11-141ccccfd446;Haustiere erlaubt
8134b42b-1679-49f3-ae11-141ccccfd446;Balkon / Terrasse
8134b42b-1679-49f3-ae11-141ccccfd446;Kinderfreundlich
8134b42b-1679-49f3-ae11-141ccccfd446;Parkplatz
f1c81755-104e-4ef2-8e61-684dd2f3ab63;Haustiere erlaubt
f1c81755-104e-4ef2-8e61-684dd2f3ab63;Balkon / Terrasse
f1c81755-104e-4ef2-8e61-684dd2f3ab63;Kinderfreundlich
f1c81755-104e-4ef2-8e61-684dd2f3ab63;Parkplatz
23c35c89-e328-4e85-b5cc-a14a028f9b7b;Haustiere erlaubt
23c35c89-e328-4e85-b5cc-a14a028f9b7b;Balkon / Terrasse
23c35c89-e328-4e85-b5cc-a14a028f9b7b;Kabel-TV
23c35c89-e328-4e85-b5cc-a14a028f9b7b;Aussicht
23c35c89-e328-4e85-b5cc-a14a028f9b7b;Parkplatz
3c3905bd-7281-4ee6-a5a3-696163dd499b;Kabel-TV
3c3905bd-7281-4ee6-a5a3-696163dd499b;Parkplatz
3c3905bd-7281-4ee6-a5a3-696163dd499b;Garage
3c3905bd-7281-4ee6-a5a3-696163dd499b;Lift
faa700aa-3824-44b7-83d3-8d8a6cdd386e;Balkon / Terrasse
faa700aa-3824-44b7-83d3-8d8a6cdd386e;Aussicht
faa700aa-3824-44b7-83d3-8d8a6cdd386e;Parkplatz
faa700aa-3824-44b7-83d3-8d8a6cdd386e;Garage
faa700aa-3824-44b7-83d3-8d8a6cdd386e;Lift
22930ed2-65d3-4e42-97ab-79c9546dcf60;Balkon / Terrasse
22930ed2-65d3-4e42-97ab-79c9546dcf60;Cheminée
22930ed2-65d3-4e42-97ab-79c9546dcf60;Aussicht
22930ed2-65d3-4e42-97ab-79c9546dcf60;Parkplatz
3b1c18b7-c894-4a93-b16b-8a2440667aac;Balkon / Terrasse
3b1c18b7-c894-4a93-b16b-8a2440667aac;Cheminée
3b1c18b7-c894-4a93-b16b-8a2440667aac;Aussicht
3b1c18b7-c894-4a93-b16b-8a2440667aac;Parkplatz
0904a864-6e45-4aab-98cb-e9a5ffde4ea8;Balkon / Terrasse
0904a864-6e45-4aab-98cb-e9a5ffde4ea8;Kinderfreundlich
58d1016d-3307-4cea-9a18-84fabcf03147;Haustiere erlaubt
58d1016d-3307-4cea-9a18-84fabcf03147;Balkon / Terrasse
58d1016d-3307-4cea-9a18-84fabcf03147;Rollstuhlgängig
58d1016d-3307-4cea-9a18-84fabcf03147;Kinderfreundlich
58d1016d-3307-4cea-9a18-84fabcf03147;Lift
af79039c-82d3-4974-8deb-416a7e5abb8d;Haustiere erlaubt
af79039c-82d3-4974-8deb-416a7e5abb8d;Kabel-TV
af79039c-82d3-4974-8deb-416a7e5abb8d;Kinderfreundlich
af79039c-82d3-4974-8deb-416a7e5abb8d;Lift
1ac2342d-8f95-422e-8c25-3105e355821a;Haustiere erlaubt
1ac2342d-8f95-422e-8c25-3105e355821a;Balkon / Terrasse
1ac2342d-8f95-422e-8c25-3105e355821a;Rollstuhlgängig
1ac2342d-8f95-422e-8c25-3105e355821a;Kinderfreundlich
59e3a782-0c59-4a66-9406-319d4733f555;Haustiere erlaubt
59e3a782-0c59-4a66-9406-319d4733f555;Balkon / Terrasse
